# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_900500725.1_dataset/ncbi_dataset/data/GCA_900500725.1/GCA_900500725.1_ArcGazv1.4_genomic.fna
# 0 hits found
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_004027755.1_dataset/ncbi_dataset/data/GCA_004027755.1/GCA_004027755.1_CebAlb_v1_BIUU_genomic.fna
# 0 hits found
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_026230055.1_dataset/ncbi_dataset/data/GCA_026230055.1/GCA_026230055.1_mCorTow1.0.hap1_genomic.fna
# 0 hits found
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_001883655.1_dataset/ncbi_dataset/data/GCA_001883655.1/GCA_001883655.1_LycPicKen1.0_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 7 hits found
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_000181395.1_dataset/ncbi_dataset/data/GCA_000181395.1/GCA_000181395.1_ASM18139v1_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 3 hits found
sp|O97598.1|CMAH_PANTR	AANN01562636.1	1.42e-20	100	80.000	60	11	1	197	18
sp|O97598.1|CMAH_PANTR	AANN01562637.1	1.72e-17	92.4	84.314	51	8	0	218	66
sp|O97598.1|CMAH_PANTR	AANN01833906.1	5.41e-17	88.2	88.636	44	5	0	695	564
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_024509225.1_dataset/ncbi_dataset/data/GCA_024509225.1/GCA_024509225.1_Gulo_gulo_luscus_F-V1.0_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 1 hits found
sp|O97598.1|CMAH_PANTR	MU601384.1	4.30e-20	101	57.609	92	33	2	24684971	24684714
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_902653095.1_dataset/ncbi_dataset/data/GCA_902653095.1/GCA_902653095.1_mLutLut1.1_alternate_haplotype_genomic.fna
# 0 hits found
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_922984935.2_dataset/ncbi_dataset/data/GCA_922984935.2/GCA_922984935.2_mMelMel3.2_paternal_haplotype_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 1 hits found
sp|O97598.1|CMAH_PANTR	OV277445.1	1.87e-18	96.3	60.241	83	24	2	150297619	150297398
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_009829165.1_dataset/ncbi_dataset/data/GCA_009829165.1/GCA_009829165.1_mMusErm1.alt_genomic.fna
# 0 hits found
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_019141135.1_dataset/ncbi_dataset/data/GCA_019141135.1/GCA_019141135.1_MusNiv_alt1.0_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 1 hits found
sp|O97598.1|CMAH_PANTR	JAGENC010000029.1	1.71e-17	92.8	58.974	78	29	1	1851821	1852045
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_900108605.1_dataset/ncbi_dataset/data/GCA_900108605.1/GCA_900108605.1_NNQGG.v01_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 2 hits found
sp|O97598.1|CMAH_PANTR	FNWR01000286.1	3.41e-16	70.9	45.455	88	44	2	1252509	1252763
sp|O97598.1|CMAH_PANTR	FNWR01000286.1	3.41e-16	39.3	69.231	26	8	0	1252426	1252503
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_000004035.1_dataset/ncbi_dataset/data/GCA_000004035.1/GCA_000004035.1_Meug_1.1_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 7 hits found
sp|O97598.1|CMAH_PANTR	GL057085.1	2.35e-28	127	88.889	63	7	0	12287	12099
sp|O97598.1|CMAH_PANTR	GL057085.1	1.85e-22	108	78.462	65	14	0	47612	47418
sp|O97598.1|CMAH_PANTR	GL132612.1	1.33e-22	109	80.000	60	12	0	9419	9240
sp|O97598.1|CMAH_PANTR	GL132612.1	1.97e-11	73.6	72.727	44	12	0	5635	5504
sp|O97598.1|CMAH_PANTR	GL063465.1	5.79e-19	97.4	88.235	51	6	0	2547	2395
sp|O97598.1|CMAH_PANTR	ABQO010250179.1	2.04e-18	95.1	78.333	60	13	0	561	382
sp|O97598.1|CMAH_PANTR	GL134319.1	5.24e-12	75.5	85.000	40	6	0	19618	19499
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_004023805.1_dataset/ncbi_dataset/data/GCA_004023805.1/GCA_004023805.1_PanOnc_v1_BIUU_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 9 hits found
sp|O97598.1|CMAH_PANTR	PISV01011478.1	5.51e-32	138	96.875	64	2	0	50251	50442
sp|O97598.1|CMAH_PANTR	PISV01011478.1	1.95e-27	124	84.058	69	11	0	29442	29648
sp|O97598.1|CMAH_PANTR	PISV01011478.1	5.27e-23	110	65.217	92	26	3	54491	54751
sp|O97598.1|CMAH_PANTR	PISV01011478.1	1.77e-19	99.4	73.529	68	18	0	56709	56912
sp|O97598.1|CMAH_PANTR	PISV01011478.1	5.63e-19	97.8	93.750	48	3	0	59178	59321
sp|O97598.1|CMAH_PANTR	PISV01014430.1	6.29e-27	122	95.000	60	3	0	13022	13201
sp|O97598.1|CMAH_PANTR	PISV01014430.1	2.31e-19	99.0	60.920	87	25	2	8705	8947
sp|O97598.1|CMAH_PANTR	PISV01014430.1	3.96e-17	91.7	53.333	90	29	2	15118	15348
sp|O97598.1|CMAH_PANTR	PISV01014430.1	2.99e-13	79.3	90.000	40	4	0	19842	19961
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_028551515.1_dataset/ncbi_dataset/data/GCA_028551515.1/GCA_028551515.1_Pithecia_pithecia_HiC_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 5 hits found
sp|O97598.1|CMAH_PANTR	CM052626.1	3.73e-23	111	84.848	66	9	1	2576485	2576679
sp|O97598.1|CMAH_PANTR	CM052626.1	3.24e-14	77.0	86.047	43	6	0	2611716	2611844
sp|O97598.1|CMAH_PANTR	CM052626.1	3.24e-14	26.2	70.588	17	5	0	2611666	2611716
sp|O97598.1|CMAH_PANTR	CM052626.1	1.93e-13	80.1	78.000	50	11	0	2608482	2608631
sp|O97598.1|CMAH_PANTR	CM052626.1	1.99e-11	73.6	70.909	55	9	2	2624180	2624326
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_015708855.1_dataset/ncbi_dataset/data/GCA_015708855.1/GCA_015708855.1_Pflavus_platanus500_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 2 hits found
sp|O97598.1|CMAH_PANTR	JAABKN010000108.1	9.88e-17	81.6	86.364	44	6	0	357904	358035
sp|O97598.1|CMAH_PANTR	JAABKN010000108.1	9.88e-17	30.4	59.091	22	9	0	358043	358108
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_015708975.1_dataset/ncbi_dataset/data/GCA_015708975.1/GCA_015708975.1_Plotor_platanus500_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 1 hits found
sp|O97598.1|CMAH_PANTR	JAABKC010001502.1	1.23e-23	112	85.484	62	9	0	638497	638682
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_006409035.1_dataset/ncbi_dataset/data/GCA_006409035.1/GCA_006409035.1_CMJ_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 10 hits found
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	1.81e-31	137	96.875	64	2	0	155549	155358
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	1.21e-28	128	88.406	69	8	0	169430	169224
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	1.03e-24	115	91.667	60	5	0	132977	132798
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	3.49e-22	107	88.333	60	5	1	149385	149212
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	4.73e-19	98.2	95.745	47	2	0	144090	143950
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	5.24e-18	94.7	95.652	46	2	0	148165	148028
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	3.02e-17	92.4	84.314	51	8	0	137041	136889
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	3.22e-15	85.9	82.609	46	8	0	131118	130981
sp|O97598.1|CMAH_PANTR	SJXU01028369.1	2.75e-13	79.7	92.500	40	3	0	126453	126334
sp|O97598.1|CMAH_PANTR	SJXU01356605.1	6.67e-11	68.9	73.171	41	11	0	173	295
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCF_014898055.2_dataset/ncbi_dataset/data/GCF_014898055.2/GCF_014898055.2_MPIMG_talOcc4v2_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 9 hits found
sp|O97598.1|CMAH_PANTR	NW_023602073.1	8.18e-31	134	95.312	64	3	0	14294196	14294005
sp|O97598.1|CMAH_PANTR	NW_023602073.1	1.39e-26	121	83.824	68	11	0	14314862	14314659
sp|O97598.1|CMAH_PANTR	NW_023602073.1	2.01e-21	105	96.078	51	2	0	14291869	14291717
sp|O97598.1|CMAH_PANTR	NW_023602073.1	2.52e-19	98.6	61.364	88	23	2	14275754	14275524
sp|O97598.1|CMAH_PANTR	NW_023602073.1	8.81e-19	96.7	93.617	47	3	0	14286338	14286198
sp|O97598.1|CMAH_PANTR	NW_023602073.1	1.77e-18	95.9	97.826	46	1	0	14289162	14289025
sp|O97598.1|CMAH_PANTR	NW_023602073.1	1.51e-14	83.2	92.500	40	3	0	14267859	14267740
sp|O97598.1|CMAH_PANTR	NW_023602073.1	5.71e-13	78.2	80.952	42	8	0	14274024	14273899
sp|O97598.1|CMAH_PANTR	NW_023602073.1	9.39e-11	70.9	78.049	41	9	0	14309479	14309357
# BLAST processed 1 queries
# TBLASTN 2.9.0+
# Query: sp|O97598.1|CMAH_PANTR RecName: Full=Cytidine monophosphate-N-acetylneuraminic acid hydroxylase; Short=CMP-N-acetylneuraminic acid hydroxylase; AltName: Full=CMP-N-acetylneuraminate monooxygenase; AltName: Full=CMP-Neu5Ac hydroxylase; AltName: Full=CMP-NeuAc hydroxylase
# Database: ../genomes/GCA_004026945.1_dataset/ncbi_dataset/data/GCA_004026945.1/GCA_004026945.1_OviCan_v1_BIUU_genomic.fna
# Fields: query id, subject id, evalue, bit score, % identity, alignment length, mismatches, gap opens, s. start, s. end
# 9 hits found
sp|O97598.1|CMAH_PANTR	PVIS010010943.1	1.89e-31	137	96.875	64	2	0	7025	6834
sp|O97598.1|CMAH_PANTR	PVIS010010943.1	5.97e-29	129	88.406	69	8	0	21444	21238
sp|O97598.1|CMAH_PANTR	PVIS010010943.1	8.11e-22	107	91.071	56	5	0	3004	2837
sp|O97598.1|CMAH_PANTR	PVIS010025803.1	1.52e-24	115	90.000	60	6	0	15747	15926
sp|O97598.1|CMAH_PANTR	PVIS010025803.1	2.33e-19	99.0	97.872	47	1	0	3510	3650
sp|O97598.1|CMAH_PANTR	PVIS010025803.1	1.68e-18	96.3	97.826	46	1	0	637	774
sp|O97598.1|CMAH_PANTR	PVIS010025803.1	5.57e-18	94.7	86.275	51	7	0	11079	11231
sp|O97598.1|CMAH_PANTR	PVIS010025803.1	2.70e-15	86.3	86.364	44	6	0	17612	17743
sp|O97598.1|CMAH_PANTR	PVIS010025803.1	1.24e-13	80.9	92.500	40	3	0	22434	22553
# BLAST processed 1 queries
